tenor,discountfactor,yield
0.07377049180327869,0.9988637719104577,0.015530321043397407
0.15027322404371585,0.9976540162006786,0.01575258076417025
0.25136612021857924,0.9960475064462828,0.01587997483300106
0.5,0.9921728233513959,0.015840084443119063
0.9917808219178083,0.9851168553774425,0.015234152476889414
